,time,pm_in,pm_out,tem_in,tem_out,rh_in,rh_out,co2,time_index
56953,7/17/2017 18:00,0,0,0,0,0,0,0,18
56954,7/17/2017 18:05,0,0,0,0,0,0,0,18
56955,7/17/2017 18:10,0,0,0,0,0,0,0,18
56956,7/17/2017 18:15,0,0,0,0,0,0,0,18
56957,7/17/2017 18:20,0,0,0,0,0,0,0,18
56958,7/17/2017 18:25,0,0,0,0,0,0,0,18
56959,7/17/2017 18:30,0,0,0,0,0,0,0,18
56960,7/17/2017 18:35,0,0,0,0,0,0,0,18
56961,7/17/2017 18:40,0,0,0,0,0,0,0,18
56962,7/17/2017 18:45,0,0,0,0,0,0,0,18
56963,7/17/2017 18:50,0,0,0,0,0,0,0,18
56964,7/17/2017 18:55,0,0,0,0,0,0,0,18
56965,7/17/2017 19:00,0,0,0,0,0,0,0,19
56966,7/17/2017 19:05,0,0,0,0,0,0,0,19
56967,7/17/2017 19:10,0,0,0,0,0,0,0,19
56968,7/17/2017 19:15,0,0,0,0,0,0,0,19
56969,7/17/2017 19:20,0,0,0,0,0,0,0,19
56970,7/17/2017 19:25,0,0,0,0,0,0,0,19
56971,7/17/2017 19:30,0,0,0,0,0,0,0,19
56972,7/17/2017 19:35,0,0,0,0,0,0,0,19
56973,7/17/2017 19:40,0,0,0,0,0,0,0,19
56974,7/17/2017 19:45,0,0,0,0,0,0,0,19
56975,7/17/2017 19:50,0,0,0,0,0,0,0,19
56976,7/17/2017 19:55,0,0,0,0,0,0,0,19
56977,7/17/2017 20:00,0,0,0,0,0,0,0,20
56978,7/17/2017 20:05,0,0,0,0,0,0,0,20
56979,7/17/2017 20:10,0,0,0,0,0,0,0,20
56980,7/17/2017 20:15,0,0,0,0,0,0,0,20
56981,7/17/2017 20:20,0,0,0,0,0,0,0,20
56982,7/17/2017 20:25,0,0,0,0,0,0,0,20
56983,7/17/2017 20:30,0,0,0,0,0,0,0,20
56984,7/17/2017 20:35,0,0,0,0,0,0,0,20
56985,7/17/2017 20:40,0,0,0,0,0,0,0,20
56986,7/17/2017 20:45,0,0,0,0,0,0,0,20
56987,7/17/2017 20:50,0,0,0,0,0,0,0,20
56988,7/17/2017 20:55,0,0,0,0,0,0,0,20
56989,7/17/2017 21:00,0,0,0,0,0,0,0,21
56990,7/17/2017 21:05,0,0,0,0,0,0,0,21
56991,7/17/2017 21:10,0,0,0,0,0,0,0,21
56992,7/17/2017 21:15,0,0,0,0,0,0,0,21
56993,7/17/2017 21:20,0,0,0,0,0,0,0,21
56994,7/17/2017 21:25,0,0,0,0,0,0,0,21
56995,7/17/2017 21:30,0,0,0,0,0,0,0,21
56996,7/17/2017 21:35,0,0,0,0,0,0,0,21
56997,7/17/2017 21:40,0,0,0,0,0,0,0,21
56998,7/17/2017 21:45,0,0,0,0,0,0,0,21
56999,7/17/2017 21:50,0,0,0,0,0,0,0,21
57000,7/17/2017 21:55,0,0,0,0,0,0,0,21
57001,7/17/2017 22:00,0,0,0,0,0,0,0,22
57002,7/17/2017 22:05,0,0,0,0,0,0,0,22
57003,7/17/2017 22:10,0,0,0,0,0,0,0,22
57004,7/17/2017 22:15,0,0,0,0,0,0,0,22
57005,7/17/2017 22:20,0,0,0,0,0,0,0,22
57006,7/17/2017 22:25,0,0,0,0,0,0,0,22
57007,7/17/2017 22:30,0,0,0,0,0,0,0,22
57008,7/17/2017 22:35,0,0,0,0,0,0,0,22
57009,7/17/2017 22:40,0,0,0,0,0,0,0,22
57010,7/17/2017 22:45,0,0,0,0,0,0,0,22
57011,7/17/2017 22:50,0,0,0,0,0,0,0,22
57012,7/17/2017 22:55,0,0,0,0,0,0,0,22
57013,7/17/2017 23:00,0,0,0,0,0,0,0,23
57014,7/17/2017 23:05,0,0,0,0,0,0,0,23
57015,7/17/2017 23:10,0,0,0,0,0,0,0,23
57016,7/17/2017 23:15,0,0,0,0,0,0,0,23
57017,7/17/2017 23:20,0,0,0,0,0,0,0,23
57018,7/17/2017 23:25,0,0,0,0,0,0,0,23
57019,7/17/2017 23:30,0,0,0,0,0,0,0,23
57020,7/17/2017 23:35,0,0,0,0,0,0,0,23
57021,7/17/2017 23:40,0,0,0,0,0,0,0,23
57022,7/17/2017 23:45,0,0,0,0,0,0,0,23
57023,7/17/2017 23:50,0,0,0,0,0,0,0,23
57024,7/17/2017 23:55,0,0,0,0,0,0,0,23
57025,7/18/2017 0:00,0,0,0,0,0,0,0,0
57026,7/18/2017 0:05,0,0,0,0,0,0,0,0
57027,7/18/2017 0:10,0,0,0,0,0,0,0,0
57028,7/18/2017 0:15,0,0,0,0,0,0,0,0
57029,7/18/2017 0:20,0,0,0,0,0,0,0,0
57030,7/18/2017 0:25,0,0,0,0,0,0,0,0
57031,7/18/2017 0:30,0,0,0,0,0,0,0,0
57032,7/18/2017 0:35,0,0,0,0,0,0,0,0
57033,7/18/2017 0:40,0,0,0,0,0,0,0,0
57034,7/18/2017 0:45,0,0,0,0,0,0,0,0
57035,7/18/2017 0:50,0,0,0,0,0,0,0,0
57036,7/18/2017 0:55,0,0,0,0,0,0,0,0
57037,7/18/2017 1:00,0,0,0,0,0,0,0,1
57038,7/18/2017 1:05,0,0,0,0,0,0,0,1
57039,7/18/2017 1:10,0,0,0,0,0,0,0,1
57040,7/18/2017 1:15,0,0,0,0,0,0,0,1
57041,7/18/2017 1:20,0,0,0,0,0,0,0,1
57042,7/18/2017 1:25,0,0,0,0,0,0,0,1
57043,7/18/2017 1:30,0,0,0,0,0,0,0,1
57044,7/18/2017 1:35,0,0,0,0,0,0,0,1
57045,7/18/2017 1:40,0,0,0,0,0,0,0,1
57046,7/18/2017 1:45,0,0,0,0,0,0,0,1
57047,7/18/2017 1:50,0,0,0,0,0,0,0,1
57048,7/18/2017 1:55,0,0,0,0,0,0,0,1
57049,7/18/2017 2:00,0,0,0,0,0,0,0,2
57050,7/18/2017 2:05,0,0,0,0,0,0,0,2
57051,7/18/2017 2:10,0,0,0,0,0,0,0,2
57052,7/18/2017 2:15,0,0,0,0,0,0,0,2
57053,7/18/2017 2:20,0,0,0,0,0,0,0,2
57054,7/18/2017 2:25,0,0,0,0,0,0,0,2
57055,7/18/2017 2:30,0,0,0,0,0,0,0,2
57056,7/18/2017 2:35,0,0,0,0,0,0,0,2
57057,7/18/2017 2:40,0,0,0,0,0,0,0,2
57058,7/18/2017 2:45,0,0,0,0,0,0,0,2
57059,7/18/2017 2:50,0,0,0,0,0,0,0,2
57060,7/18/2017 2:55,0,0,0,0,0,0,0,2
57061,7/18/2017 3:00,0,0,0,0,0,0,0,3
57062,7/18/2017 3:05,0,0,0,0,0,0,0,3
57063,7/18/2017 3:10,0,0,0,0,0,0,0,3
57064,7/18/2017 3:15,0,0,0,0,0,0,0,3
57065,7/18/2017 3:20,0,0,0,0,0,0,0,3
57066,7/18/2017 3:25,0,0,0,0,0,0,0,3
57067,7/18/2017 3:30,0,0,0,0,0,0,0,3
57068,7/18/2017 3:35,0,0,0,0,0,0,0,3
57069,7/18/2017 3:40,0,0,0,0,0,0,0,3
57070,7/18/2017 3:45,0,0,0,0,0,0,0,3
57071,7/18/2017 3:50,0,0,0,0,0,0,0,3
57072,7/18/2017 3:55,0,0,0,0,0,0,0,3
57073,7/18/2017 4:00,0,0,0,0,0,0,0,4
57074,7/18/2017 4:05,0,0,0,0,0,0,0,4
57075,7/18/2017 4:10,0,0,0,0,0,0,0,4
57076,7/18/2017 4:15,0,0,0,0,0,0,0,4
57077,7/18/2017 4:20,0,0,0,0,0,0,0,4
57078,7/18/2017 4:25,0,0,0,0,0,0,0,4
57079,7/18/2017 4:30,0,0,0,0,0,0,0,4
57080,7/18/2017 4:35,0,0,0,0,0,0,0,4
57081,7/18/2017 4:40,0,0,0,0,0,0,0,4
57082,7/18/2017 4:45,0,0,0,0,0,0,0,4
57083,7/18/2017 4:50,0,0,0,0,0,0,0,4
57084,7/18/2017 4:55,0,0,0,0,0,0,0,4
57085,7/18/2017 5:00,0,0,0,0,0,0,0,5
57086,7/18/2017 5:05,0,0,0,0,0,0,0,5
57087,7/18/2017 5:10,0,0,0,0,0,0,0,5
57088,7/18/2017 5:15,0,0,0,0,0,0,0,5
57089,7/18/2017 5:20,0,0,0,0,0,0,0,5
57090,7/18/2017 5:25,0,0,0,0,0,0,0,5
57091,7/18/2017 5:30,0,0,0,0,0,0,0,5
57092,7/18/2017 5:35,0,0,0,0,0,0,0,5
57093,7/18/2017 5:40,0,0,0,0,0,0,0,5
57094,7/18/2017 5:45,0,0,0,0,0,0,0,5
57095,7/18/2017 5:50,0,0,0,0,0,0,0,5
57096,7/18/2017 5:55,0,0,0,0,0,0,0,5
57097,7/18/2017 6:00,0,0,0,0,0,0,0,6
57098,7/18/2017 6:05,0,0,0,0,0,0,0,6
57099,7/18/2017 6:10,0,0,0,0,0,0,0,6
57100,7/18/2017 6:15,0,0,0,0,0,0,0,6
57101,7/18/2017 6:20,0,0,0,0,0,0,0,6
57102,7/18/2017 6:25,0,0,0,0,0,0,0,6
57103,7/18/2017 6:30,0,0,0,0,0,0,0,6
57104,7/18/2017 6:35,0,0,0,0,0,0,0,6
57105,7/18/2017 6:40,0,0,0,0,0,0,0,6
57106,7/18/2017 6:45,0,0,0,0,0,0,0,6
57107,7/18/2017 6:50,0,0,0,0,0,0,0,6
57108,7/18/2017 6:55,0,0,0,0,0,0,0,6
57109,7/18/2017 7:00,0,0,0,0,0,0,0,7
57110,7/18/2017 7:05,0,0,0,0,0,0,0,7
57111,7/18/2017 7:10,0,0,0,0,0,0,0,7
57112,7/18/2017 7:15,0,0,0,0,0,0,0,7
57113,7/18/2017 7:20,0,0,0,0,0,0,0,7
57114,7/18/2017 7:25,0,0,0,0,0,0,0,7
57115,7/18/2017 7:30,0,0,0,0,0,0,0,7
57116,7/18/2017 7:35,0,0,0,0,0,0,0,7
57117,7/18/2017 7:40,0,0,0,0,0,0,0,7
57118,7/18/2017 7:45,0,0,0,0,0,0,0,7
57119,7/18/2017 7:50,0,0,0,0,0,0,0,7
57120,7/18/2017 7:55,0,0,0,0,0,0,0,7
57121,7/18/2017 8:00,0,0,0,0,0,0,0,8
57122,7/18/2017 8:05,0,0,0,0,0,0,0,8
57123,7/18/2017 8:10,0,0,0,0,0,0,0,8
57124,7/18/2017 8:15,0,0,0,0,0,0,0,8
57125,7/18/2017 8:20,0,0,0,0,0,0,0,8
57126,7/18/2017 8:25,0,0,0,0,0,0,0,8
57127,7/18/2017 8:30,0,0,0,0,0,0,0,8
57128,7/18/2017 8:35,0,0,0,0,0,0,0,8
57129,7/18/2017 8:40,0,0,0,0,0,0,0,8
57130,7/18/2017 8:45,0,0,0,0,0,0,0,8
57131,7/18/2017 8:50,0,0,0,0,0,0,0,8
57132,7/18/2017 8:55,0,0,0,0,0,0,0,8
57133,7/18/2017 9:00,0,0,0,0,0,0,0,9
57134,7/18/2017 9:05,0,0,0,0,0,0,0,9
57135,7/18/2017 9:10,0,0,0,0,0,0,0,9
57136,7/18/2017 9:15,0,0,0,0,0,0,0,9
57137,7/18/2017 9:20,0,0,0,0,0,0,0,9
57138,7/18/2017 9:25,0,0,0,0,0,0,0,9
57139,7/18/2017 9:30,0,0,0,0,0,0,0,9
57140,7/18/2017 9:35,0,0,0,0,0,0,0,9
57141,7/18/2017 9:40,0,0,0,0,0,0,0,9
57142,7/18/2017 9:45,0,0,0,0,0,0,0,9
57143,7/18/2017 9:50,0,0,0,0,0,0,0,9
57144,7/18/2017 9:55,0,0,0,0,0,0,0,9
57145,7/18/2017 10:00,0,0,0,0,0,0,0,10
57146,7/18/2017 10:05,0,0,0,0,0,0,0,10
57147,7/18/2017 10:10,0,0,0,0,0,0,0,10
57148,7/18/2017 10:15,0,0,0,0,0,0,0,10
57149,7/18/2017 10:20,0,0,0,0,0,0,0,10
57150,7/18/2017 10:25,0,0,0,0,0,0,0,10
57151,7/18/2017 10:30,0,0,0,0,0,0,0,10
57152,7/18/2017 10:35,0,0,0,0,0,0,0,10
57153,7/18/2017 10:40,0,0,0,0,0,0,0,10
57154,7/18/2017 10:45,0,0,0,0,0,0,0,10
57155,7/18/2017 10:50,0,0,0,0,0,0,0,10
57156,7/18/2017 10:55,0,0,0,0,0,0,0,10
57157,7/18/2017 11:00,0,0,0,0,0,0,0,11
57158,7/18/2017 11:05,0,0,0,0,0,0,0,11
57159,7/18/2017 11:10,0,0,0,0,0,0,0,11
57160,7/18/2017 11:15,0,0,0,0,0,0,0,11
57161,7/18/2017 11:20,0,0,0,0,0,0,0,11
57162,7/18/2017 11:25,0,0,0,0,0,0,0,11
57163,7/18/2017 11:30,0,0,0,0,0,0,0,11
57164,7/18/2017 11:35,0,0,0,0,0,0,0,11
57165,7/18/2017 11:40,0,0,0,0,0,0,0,11
57166,7/18/2017 11:45,0,0,0,0,0,0,0,11
57167,7/18/2017 11:50,0,0,0,0,0,0,0,11
57168,7/18/2017 11:55,0,0,0,0,0,0,0,11
57169,7/18/2017 12:00,0,0,0,0,0,0,0,12
57170,7/18/2017 12:05,0,0,0,0,0,0,0,12
57171,7/18/2017 12:10,0,0,0,0,0,0,0,12
57172,7/18/2017 12:15,0,0,0,0,0,0,0,12
57173,7/18/2017 12:20,0,0,0,0,0,0,0,12
57174,7/18/2017 12:25,0,0,0,0,0,0,0,12
57175,7/18/2017 12:30,0,0,0,0,0,0,0,12
57176,7/18/2017 12:35,0,0,0,0,0,0,0,12
57177,7/18/2017 12:40,0,0,0,0,0,0,0,12
57178,7/18/2017 12:45,0,0,0,0,0,0,0,12
57179,7/18/2017 12:50,0,0,0,0,0,0,0,12
57180,7/18/2017 12:55,0,0,0,0,0,0,0,12
57181,7/18/2017 13:00,0,0,0,0,0,0,0,13
57182,7/18/2017 13:05,0,0,0,0,0,0,0,13
57183,7/18/2017 13:10,0,0,0,0,0,0,0,13
57184,7/18/2017 13:15,0,0,0,0,0,0,0,13
57185,7/18/2017 13:20,0,0,0,0,0,0,0,13
57186,7/18/2017 13:25,0,0,0,0,0,0,0,13
57187,7/18/2017 13:30,0,0,0,0,0,0,0,13
57188,7/18/2017 13:35,0,0,0,0,0,0,0,13
57189,7/18/2017 13:40,0,0,0,0,0,0,0,13
57190,7/18/2017 13:45,0,0,0,0,0,0,0,13
57191,7/18/2017 13:50,0,0,0,0,0,0,0,13
57192,7/18/2017 13:55,0,0,0,0,0,0,0,13
57193,7/18/2017 14:00,0,0,0,0,0,0,0,14
57194,7/18/2017 14:05,0,0,0,0,0,0,0,14
57195,7/18/2017 14:10,0,0,0,0,0,0,0,14
57196,7/18/2017 14:15,0,0,0,0,0,0,0,14
57197,7/18/2017 14:20,0,0,0,0,0,0,0,14
57198,7/18/2017 14:25,0,0,0,0,0,0,0,14
57199,7/18/2017 14:30,0,0,0,0,0,0,0,14
57200,7/18/2017 14:35,0,0,0,0,0,0,0,14
57201,7/18/2017 14:40,0,0,0,0,0,0,0,14
57202,7/18/2017 14:45,0,0,0,0,0,0,0,14
57203,7/18/2017 14:50,0,0,0,0,0,0,0,14
57204,7/18/2017 14:55,0,0,0,0,0,0,0,14
57205,7/18/2017 15:00,0,0,0,0,0,0,0,15
57206,7/18/2017 15:05,0,0,0,0,0,0,0,15
57207,7/18/2017 15:10,0,0,0,0,0,0,0,15
57208,7/18/2017 15:15,0,0,0,0,0,0,0,15
57209,7/18/2017 15:20,0,0,0,0,0,0,0,15
57210,7/18/2017 15:25,0,0,0,0,0,0,0,15
57211,7/18/2017 15:30,0,0,0,0,0,0,0,15
57212,7/18/2017 15:35,0,0,0,0,0,0,0,15
57213,7/18/2017 15:40,0,0,0,0,0,0,0,15
57214,7/18/2017 15:45,0,0,0,0,0,0,0,15
57215,7/18/2017 15:50,0,0,0,0,0,0,0,15
57216,7/18/2017 15:55,0,0,0,0,0,0,0,15
57217,7/18/2017 16:00,0,0,0,0,0,0,0,16
57218,7/18/2017 16:05,0,0,0,0,0,0,0,16
57219,7/18/2017 16:10,0,0,0,0,0,0,0,16
57220,7/18/2017 16:15,0,0,0,0,0,0,0,16
57221,7/18/2017 16:20,0,0,0,0,0,0,0,16
57222,7/18/2017 16:25,0,0,0,0,0,0,0,16
57223,7/18/2017 16:30,0,0,0,0,0,0,0,16
57224,7/18/2017 16:35,0,0,0,0,0,0,0,16
57225,7/18/2017 16:40,0,0,0,0,0,0,0,16
57226,7/18/2017 16:45,0,0,0,0,0,0,0,16
57227,7/18/2017 16:50,0,0,0,0,0,0,0,16
57228,7/18/2017 16:55,0,0,0,0,0,0,0,16
57229,7/18/2017 17:00,0,0,0,0,0,0,0,17
57230,7/18/2017 17:05,0,0,0,0,0,0,0,17
57231,7/18/2017 17:10,0,0,0,0,0,0,0,17
57232,7/18/2017 17:15,0,0,0,0,0,0,0,17
57233,7/18/2017 17:20,0,0,0,0,0,0,0,17
57234,7/18/2017 17:25,0,0,0,0,0,0,0,17
57235,7/18/2017 17:30,0,0,0,0,0,0,0,17
57236,7/18/2017 17:35,0,0,0,0,0,0,0,17
57237,7/18/2017 17:40,0,0,0,0,0,0,0,17
57238,7/18/2017 17:45,0,0,0,0,0,0,0,17
57239,7/18/2017 17:50,0,0,0,0,0,0,0,17
57240,7/18/2017 17:55,0,0,0,0,0,0,0,17
57241,7/18/2017 18:00,0,0,0,0,0,0,0,18
57242,7/18/2017 18:05,0,0,0,0,0,0,0,18
57243,7/18/2017 18:10,0,0,0,0,0,0,0,18
57244,7/18/2017 18:15,0,0,0,0,0,0,0,18
57245,7/18/2017 18:20,0,0,0,0,0,0,0,18
57246,7/18/2017 18:25,0,0,0,0,0,0,0,18
57247,7/18/2017 18:30,0,0,0,0,0,0,0,18
57248,7/18/2017 18:35,0,0,0,0,0,0,0,18
57249,7/18/2017 18:40,0,0,0,0,0,0,0,18
57250,7/18/2017 18:45,0,0,0,0,0,0,0,18
57251,7/18/2017 18:50,0,0,0,0,0,0,0,18
57252,7/18/2017 18:55,0,0,0,0,0,0,0,18
57253,7/18/2017 19:00,0,0,0,0,0,0,0,19
57254,7/18/2017 19:05,0,0,0,0,0,0,0,19
57255,7/18/2017 19:10,0,0,0,0,0,0,0,19
57256,7/18/2017 19:15,0,0,0,0,0,0,0,19
57257,7/18/2017 19:20,0,0,0,0,0,0,0,19
57258,7/18/2017 19:25,0,0,0,0,0,0,0,19
57259,7/18/2017 19:30,0,0,0,0,0,0,0,19
57260,7/18/2017 19:35,0,0,0,0,0,0,0,19
57261,7/18/2017 19:40,0,0,0,0,0,0,0,19
57262,7/18/2017 19:45,0,0,0,0,0,0,0,19
57263,7/18/2017 19:50,0,0,0,0,0,0,0,19
57264,7/18/2017 19:55,0,0,0,0,0,0,0,19
57265,7/18/2017 20:00,0,0,0,0,0,0,0,20
57266,7/18/2017 20:05,0,0,0,0,0,0,0,20
57267,7/18/2017 20:10,0,0,0,0,0,0,0,20
57268,7/18/2017 20:15,0,0,0,0,0,0,0,20
57269,7/18/2017 20:20,0,0,0,0,0,0,0,20
57270,7/18/2017 20:25,0,0,0,0,0,0,0,20
57271,7/18/2017 20:30,0,0,0,0,0,0,0,20
57272,7/18/2017 20:35,0,0,0,0,0,0,0,20
57273,7/18/2017 20:40,0,0,0,0,0,0,0,20
57274,7/18/2017 20:45,0,0,0,0,0,0,0,20
57275,7/18/2017 20:50,0,0,0,0,0,0,0,20
57276,7/18/2017 20:55,0,0,0,0,0,0,0,20
57277,7/18/2017 21:00,0,0,0,0,0,0,0,21
57278,7/18/2017 21:05,0,0,0,0,0,0,0,21
57279,7/18/2017 21:10,0,0,0,0,0,0,0,21
57280,7/18/2017 21:15,0,0,0,0,0,0,0,21
57281,7/18/2017 21:20,0,0,0,0,0,0,0,21
57282,7/18/2017 21:25,0,0,0,0,0,0,0,21
57283,7/18/2017 21:30,0,0,0,0,0,0,0,21
57284,7/18/2017 21:35,0,0,0,0,0,0,0,21
57285,7/18/2017 21:40,0,0,0,0,0,0,0,21
57286,7/18/2017 21:45,0,0,0,0,0,0,0,21
57287,7/18/2017 21:50,0,0,0,0,0,0,0,21
57288,7/18/2017 21:55,0,0,0,0,0,0,0,21
57289,7/18/2017 22:00,0,0,0,0,0,0,0,22
57290,7/18/2017 22:05,0,0,0,0,0,0,0,22
57291,7/18/2017 22:10,0,0,0,0,0,0,0,22
57292,7/18/2017 22:15,0,0,0,0,0,0,0,22
57293,7/18/2017 22:20,0,0,0,0,0,0,0,22
57294,7/18/2017 22:25,0,0,0,0,0,0,0,22
57295,7/18/2017 22:30,0,0,0,0,0,0,0,22
57296,7/18/2017 22:35,0,0,0,0,0,0,0,22
57297,7/18/2017 22:40,0,0,0,0,0,0,0,22
57298,7/18/2017 22:45,0,0,0,0,0,0,0,22
57299,7/18/2017 22:50,0,0,0,0,0,0,0,22
57300,7/18/2017 22:55,0,0,0,0,0,0,0,22
57301,7/18/2017 23:00,0,0,0,0,0,0,0,23
57302,7/18/2017 23:05,0,0,0,0,0,0,0,23
57303,7/18/2017 23:10,0,0,0,0,0,0,0,23
57304,7/18/2017 23:15,0,0,0,0,0,0,0,23
57305,7/18/2017 23:20,0,0,0,0,0,0,0,23
57306,7/18/2017 23:25,0,0,0,0,0,0,0,23
57307,7/18/2017 23:30,0,0,0,0,0,0,0,23
57308,7/18/2017 23:35,0,0,0,0,0,0,0,23
57309,7/18/2017 23:40,0,0,0,0,0,0,0,23
57310,7/18/2017 23:45,0,0,0,0,0,0,0,23
57311,7/18/2017 23:50,0,0,0,0,0,0,0,23
57312,7/18/2017 23:55,0,0,0,0,0,0,0,23
57313,7/19/2017 0:00,0,0,0,0,0,0,0,0
57314,7/19/2017 0:05,0,0,0,0,0,0,0,0
57315,7/19/2017 0:10,0,0,0,0,0,0,0,0
57316,7/19/2017 0:15,0,0,0,0,0,0,0,0
57317,7/19/2017 0:20,0,0,0,0,0,0,0,0
57318,7/19/2017 0:25,0,0,0,0,0,0,0,0
57319,7/19/2017 0:30,0,0,0,0,0,0,0,0
57320,7/19/2017 0:35,0,0,0,0,0,0,0,0
57321,7/19/2017 0:40,0,0,0,0,0,0,0,0
57322,7/19/2017 0:45,0,0,0,0,0,0,0,0
57323,7/19/2017 0:50,0,0,0,0,0,0,0,0
57324,7/19/2017 0:55,0,0,0,0,0,0,0,0
57325,7/19/2017 1:00,0,0,0,0,0,0,0,1
57326,7/19/2017 1:05,0,0,0,0,0,0,0,1
57327,7/19/2017 1:10,0,0,0,0,0,0,0,1
57328,7/19/2017 1:15,0,0,0,0,0,0,0,1
57329,7/19/2017 1:20,0,0,0,0,0,0,0,1
57330,7/19/2017 1:25,0,0,0,0,0,0,0,1
57331,7/19/2017 1:30,0,0,0,0,0,0,0,1
57332,7/19/2017 1:35,0,0,0,0,0,0,0,1
57333,7/19/2017 1:40,0,0,0,0,0,0,0,1
57334,7/19/2017 1:45,0,0,0,0,0,0,0,1
57335,7/19/2017 1:50,0,0,0,0,0,0,0,1
57336,7/19/2017 1:55,0,0,0,0,0,0,0,1
57337,7/19/2017 2:00,0,0,0,0,0,0,0,2
57338,7/19/2017 2:05,0,0,0,0,0,0,0,2
57339,7/19/2017 2:10,0,0,0,0,0,0,0,2
57340,7/19/2017 2:15,0,0,0,0,0,0,0,2
57341,7/19/2017 2:20,0,0,0,0,0,0,0,2
57342,7/19/2017 2:25,0,0,0,0,0,0,0,2
57343,7/19/2017 2:30,0,0,0,0,0,0,0,2
57344,7/19/2017 2:35,0,0,0,0,0,0,0,2
57345,7/19/2017 2:40,0,0,0,0,0,0,0,2
57346,7/19/2017 2:45,0,0,0,0,0,0,0,2
57347,7/19/2017 2:50,0,0,0,0,0,0,0,2
57348,7/19/2017 2:55,0,0,0,0,0,0,0,2
57349,7/19/2017 3:00,0,0,0,0,0,0,0,3
57350,7/19/2017 3:05,0,0,0,0,0,0,0,3
57351,7/19/2017 3:10,0,0,0,0,0,0,0,3
57352,7/19/2017 3:15,0,0,0,0,0,0,0,3
57353,7/19/2017 3:20,0,0,0,0,0,0,0,3
57354,7/19/2017 3:25,0,0,0,0,0,0,0,3
57355,7/19/2017 3:30,0,0,0,0,0,0,0,3
57356,7/19/2017 3:35,0,0,0,0,0,0,0,3
57357,7/19/2017 3:40,0,0,0,0,0,0,0,3
57358,7/19/2017 3:45,0,0,0,0,0,0,0,3
57359,7/19/2017 3:50,0,0,0,0,0,0,0,3
57360,7/19/2017 3:55,0,0,0,0,0,0,0,3
57361,7/19/2017 4:00,0,0,0,0,0,0,0,4
57362,7/19/2017 4:05,0,0,0,0,0,0,0,4
57363,7/19/2017 4:10,0,0,0,0,0,0,0,4
57364,7/19/2017 4:15,0,0,0,0,0,0,0,4
57365,7/19/2017 4:20,0,0,0,0,0,0,0,4
57366,7/19/2017 4:25,0,0,0,0,0,0,0,4
57367,7/19/2017 4:30,0,0,0,0,0,0,0,4
57368,7/19/2017 4:35,0,0,0,0,0,0,0,4
57369,7/19/2017 4:40,0,0,0,0,0,0,0,4
57370,7/19/2017 4:45,0,0,0,0,0,0,0,4
57371,7/19/2017 4:50,0,0,0,0,0,0,0,4
57372,7/19/2017 4:55,0,0,0,0,0,0,0,4
57373,7/19/2017 5:00,0,0,0,0,0,0,0,5
57374,7/19/2017 5:05,0,0,0,0,0,0,0,5
57375,7/19/2017 5:10,0,0,0,0,0,0,0,5
57376,7/19/2017 5:15,0,0,0,0,0,0,0,5
57377,7/19/2017 5:20,0,0,0,0,0,0,0,5
57378,7/19/2017 5:25,0,0,0,0,0,0,0,5
57379,7/19/2017 5:30,0,0,0,0,0,0,0,5
57380,7/19/2017 5:35,0,0,0,0,0,0,0,5
57381,7/19/2017 5:40,0,0,0,0,0,0,0,5
57382,7/19/2017 5:45,0,0,0,0,0,0,0,5
57383,7/19/2017 5:50,0,0,0,0,0,0,0,5
57384,7/19/2017 5:55,0,0,0,0,0,0,0,5
57385,7/19/2017 6:00,0,0,0,0,0,0,0,6
57386,7/19/2017 6:05,0,0,0,0,0,0,0,6
57387,7/19/2017 6:10,0,0,0,0,0,0,0,6
57388,7/19/2017 6:15,0,0,0,0,0,0,0,6
57389,7/19/2017 6:20,0,0,0,0,0,0,0,6
57390,7/19/2017 6:25,0,0,0,0,0,0,0,6
57391,7/19/2017 6:30,0,0,0,0,0,0,0,6
57392,7/19/2017 6:35,0,0,0,0,0,0,0,6
57393,7/19/2017 6:40,0,0,0,0,0,0,0,6
57394,7/19/2017 6:45,0,0,0,0,0,0,0,6
57395,7/19/2017 6:50,0,0,0,0,0,0,0,6
57396,7/19/2017 6:55,0,0,0,0,0,0,0,6
57397,7/19/2017 7:00,0,0,0,0,0,0,0,7
57398,7/19/2017 7:05,0,0,0,0,0,0,0,7
57399,7/19/2017 7:10,0,0,0,0,0,0,0,7
57400,7/19/2017 7:15,0,0,0,0,0,0,0,7
57401,7/19/2017 7:20,0,0,0,0,0,0,0,7
57402,7/19/2017 7:25,0,0,0,0,0,0,0,7
57403,7/19/2017 7:30,0,0,0,0,0,0,0,7
57404,7/19/2017 7:35,0,0,0,0,0,0,0,7
57405,7/19/2017 7:40,0,0,0,0,0,0,0,7
57406,7/19/2017 7:45,0,0,0,0,0,0,0,7
57407,7/19/2017 7:50,0,0,0,0,0,0,0,7
57408,7/19/2017 7:55,0,0,0,0,0,0,0,7
57409,7/19/2017 8:00,0,0,0,0,0,0,0,8
57410,7/19/2017 8:05,0,0,0,0,0,0,0,8
57411,7/19/2017 8:10,0,0,0,0,0,0,0,8
57412,7/19/2017 8:15,0,0,0,0,0,0,0,8
57413,7/19/2017 8:20,0,0,0,0,0,0,0,8
57414,7/19/2017 8:25,0,0,0,0,0,0,0,8
57415,7/19/2017 8:30,0,0,0,0,0,0,0,8
57416,7/19/2017 8:35,0,0,0,0,0,0,0,8
57417,7/19/2017 8:40,0,0,0,0,0,0,0,8
